Unnamed: 0,open,high,low,close,adjclose,volume,ticker
2019-10-07,2099.0,2220.0,2099.0,2197.0,2197.0,29526,PWFL.TA
2019-10-10,2200.0,2200.0,2100.0,2168.0,2168.0,6242,PWFL.TA
2019-10-15,2200.0,2200.0,2100.0,2136.0,2136.0,2100,PWFL.TA
2019-10-16,2136.0,2150.0,2072.0,2075.0,2075.0,22487,PWFL.TA
2019-10-17,2075.0,2079.0,2070.0,2072.0,2072.0,11467,PWFL.TA
2019-10-22,2072.0,2130.0,2072.0,2095.0,2095.0,22853,PWFL.TA
2019-10-23,2250.0,2300.0,2199.0,2208.0,2208.0,61775,PWFL.TA
2019-10-24,2208.0,2250.0,2200.0,2214.0,2214.0,4401,PWFL.TA
2019-10-27,2214.0,2196.0,2151.0,2184.0,2184.0,2127,PWFL.TA
2019-10-28,2197.0,2197.0,2021.0,2153.0,2153.0,9246,PWFL.TA
2019-10-29,2153.0,2142.0,2076.0,2112.0,2112.0,5626,PWFL.TA
2019-10-30,2112.0,2198.0,1995.0,2020.0,2020.0,15784,PWFL.TA
2019-10-31,2020.0,2081.0,2020.0,2045.0,2045.0,35885,PWFL.TA
2019-11-03,2045.0,2079.0,2036.0,2043.0,2043.0,24445,PWFL.TA
2019-11-04,2119.0,2119.0,2045.0,2072.0,2072.0,3417,PWFL.TA
2019-11-05,2045.0,2138.0,2045.0,2091.0,2091.0,2235,PWFL.TA
2019-11-06,1968.0,2100.0,1968.0,2051.0,2051.0,3200,PWFL.TA
2019-11-07,2120.0,2121.0,2021.0,2113.0,2113.0,2429,PWFL.TA
2019-11-10,2113.0,2197.0,2197.0,2197.0,2197.0,98,PWFL.TA
2019-11-11,2197.0,2194.0,2133.0,2179.0,2179.0,620,PWFL.TA
2019-11-12,2179.0,2115.0,2113.0,2113.0,2113.0,900,PWFL.TA
2019-11-13,2113.0,2122.0,2081.0,2112.0,2112.0,1628,PWFL.TA
2019-11-14,2080.0,2080.0,2001.0,2031.0,2031.0,2379,PWFL.TA
2019-11-17,2000.0,2080.0,2000.0,2052.0,2052.0,3374,PWFL.TA
2019-11-18,2052.0,2150.0,1970.0,1977.0,1977.0,9453,PWFL.TA
2019-11-19,1977.0,1999.0,1958.0,1977.0,1977.0,5569,PWFL.TA
2019-11-20,1977.0,1975.0,1955.0,1959.0,1959.0,2766,PWFL.TA
2019-11-21,1959.0,2000.0,1966.0,1980.0,1980.0,1481,PWFL.TA
2019-11-24,1980.0,2150.0,2036.0,2064.0,2064.0,6340,PWFL.TA
2019-11-25,2064.0,2091.0,2075.0,2081.0,2081.0,2501,PWFL.TA
